num_of_agents,num_of_items,value_noise_ratio,beta,delta,algorithm,random_seed,utilitarian_value,egalitarian_value,max_envy,mean_envy,max_deficit,mean_deficit,num_with_top_1,num_with_top_2,num_with_top_3,runtime
10,8,0,5,{0.34},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.09323319999384694
10,8,0,5,{0.34},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07695889999740757
10,8,0,5,{0.5},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.11322959999961313
10,8,0,5,{0.5},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07805179999559186
10,8,0,5,{0.5},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06521220000286121
10,8,0,5,{0.5},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06829429999925196
10,8,0,5,{0.5},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07124140000087209
10,8,0,5,{0.8},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06767370000306983
10,8,0,5,{0.8},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07202500000130385
10,8,0,5,{0.8},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07557669999368954
10,8,0,5,{0.8},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07440219999989495
10,8,0,5,{0.8},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06898849998833612
10,8,0,5,{0.9},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.08243390001007356
10,8,0,5,{0.9},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07168190000811592
10,8,0,5,{0.9},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06831390000297688
10,8,0,5,{0.9},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.09323650000442285
10,8,0,5,{0.9},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.08269260000088252
10,8,0.2,0.001,{0.001},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.2934065000008559
10,8,0.2,0.001,{0.001},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.3045611999987159
10,8,0.2,0.001,{0.001},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.376203899999382
10,8,0.2,0.001,{0.001},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.401662700009183
10,8,0.2,0.001,{0.001},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.3588185999979032
10,8,0.2,0.001,{0.34},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07841719999851193
10,8,0.2,0.001,{0.34},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07608839999011252
10,8,0.2,0.001,{0.34},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.08056469999428373
10,8,0.2,0.001,{0.34},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.08398560000932775
10,8,0.2,0.001,{0.34},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06831129999773111
10,8,0.2,0.001,{0.5},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06727240000327583
10,8,0.2,0.001,{0.5},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07388929999433458
10,8,0.2,0.001,{0.5},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07193479999841657
10,8,0.2,0.001,{0.5},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.09287700000277255
10,8,0.2,0.001,{0.5},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.08923749999667052
10,8,0.2,0.001,{0.8},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.0917399000027217
10,8,0.2,0.001,{0.8},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.09650329999567475
10,8,0.2,0.001,{0.8},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.0809443000034662
10,8,0.2,0.001,{0.8},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.08366299999761395
10,8,0.2,0.001,{0.8},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.08227230000193231
10,8,0.2,0.001,{0.9},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07158099999651313
10,8,0.2,0.001,{0.9},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07332840000162832
10,8,0.2,0.001,{0.9},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07329840000602417
10,8,0.2,0.001,{0.9},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06666330000734888
10,8,0.2,0.001,{0.9},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07168789999559522
10,8,0.2,0.1,{0.001},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.38451489999715704
10,8,0.2,0.1,{0.001},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.34256720000121277
10,8,0.2,0.1,{0.001},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.3809307000046829
10,8,0.2,0.1,{0.001},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.3540171999920858
10,8,0.2,0.1,{0.001},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.2734780999890063
10,8,0.2,0.1,{0.34},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06911520000721794
10,8,0.2,0.1,{0.34},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07697579999512527
10,8,0.2,0.1,{0.34},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07598159999179188
10,8,0.2,0.1,{0.34},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06918489999952726
10,8,0.2,0.1,{0.34},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06636910000815988
10,8,0.2,0.1,{0.5},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07582919999549631
10,8,0.2,0.1,{0.5},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.08695230000012089
10,8,0.2,0.1,{0.5},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.11121589998947456
10,8,0.2,0.1,{0.5},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.0649581999896327
10,8,0.2,0.1,{0.5},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07056750000629108
10,8,0.2,0.1,{0.8},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07243180001387373
10,8,0.2,0.1,{0.8},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06981060000543948
10,8,0.2,0.1,{0.8},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07228959999338258
10,8,0.2,0.1,{0.8},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07160289998864755
10,8,0.2,0.1,{0.8},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06564470000739675
10,8,0.2,0.1,{0.9},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07081710000056773
10,8,0.2,0.1,{0.9},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.0865192999917781
10,8,0.2,0.1,{0.9},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06692810000095051
10,8,0.2,0.1,{0.9},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06674200000998098
10,8,0.2,0.1,{0.9},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07257730000128504
10,8,0.2,0.3,{0.001},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.3298085999995237
10,8,0.2,0.3,{0.001},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.3817733999894699
10,8,0.2,0.3,{0.001},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.2870449999900302
10,8,0.2,0.3,{0.001},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.32418959999631625
10,8,0.2,0.3,{0.001},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.31560170000011567
10,8,0.2,0.3,{0.34},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.0720049000083236
10,8,0.2,0.3,{0.34},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.08418660001188982
10,8,0.2,0.3,{0.34},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07644730000174604
10,8,0.2,0.3,{0.34},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07779339999251533
10,8,0.2,0.3,{0.34},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07649279999895953
10,8,0.2,0.3,{0.5},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07669779998832382
10,8,0.2,0.3,{0.5},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07727939999313094
10,8,0.2,0.3,{0.5},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06853199999022763
10,8,0.2,0.3,{0.5},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06516589999955613
10,8,0.2,0.3,{0.5},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07286559999920428
10,8,0.2,0.3,{0.8},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07464039999467786
10,8,0.2,0.3,{0.8},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07811760000186041
10,8,0.2,0.3,{0.8},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.0703598999971291
10,8,0.2,0.3,{0.8},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.0742539999919245
10,8,0.2,0.3,{0.8},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06951220000337344
10,8,0.2,0.3,{0.9},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07161929999710992
10,8,0.2,0.3,{0.9},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07078140000521671
10,8,0.2,0.3,{0.9},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.0725761999929091
10,8,0.2,0.3,{0.9},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.09440630000608508
10,8,0.2,0.3,{0.9},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.09337849999428727
10,8,0.2,0.5,{0.001},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.39114469999913126
10,8,0.2,0.5,{0.001},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.3786895000084769
10,8,0.2,0.5,{0.001},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.34284179999667685
10,8,0.2,0.5,{0.001},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.3620370999997249
10,8,0.2,0.5,{0.001},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.38029200000164565
10,8,0.2,0.5,{0.34},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07294779999938328
10,8,0.2,0.5,{0.34},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.08346130000427365
10,8,0.2,0.5,{0.34},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06785469999886118
10,8,0.2,0.5,{0.34},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.08602019998943433
10,8,0.2,0.5,{0.34},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.0866944000008516
10,8,0.2,0.5,{0.5},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.08761099999537691
10,8,0.2,0.5,{0.5},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.08166469998832326
10,8,0.2,0.5,{0.5},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07652279999456368
10,8,0.2,0.5,{0.5},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.08368729999347124
10,8,0.2,0.5,{0.5},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.0734457999933511
10,8,0.2,0.5,{0.8},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.08769529999699444
10,8,0.2,0.5,{0.8},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07988269999623299
10,8,0.2,0.5,{0.8},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.09228080000320915
10,8,0.2,0.5,{0.8},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.13228089999756776
10,8,0.2,0.5,{0.8},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.08356819998880383
10,8,0.2,0.5,{0.9},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07959170000685845
10,8,0.2,0.5,{0.9},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.08012779999990016
10,8,0.2,0.5,{0.9},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07643349999852944
10,8,0.2,0.5,{0.9},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07868120000057388
10,8,0.2,0.5,{0.9},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07458559999940917
10,8,0.2,3,{0.001},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.3168888999935007
10,8,0.2,3,{0.001},tabu_search,1,99.41514274496936,96.13992762364293,3.860072376357067,0.43328856151277506,0,0.0,10,10,10,0.28325730000506155
10,8,0.2,3,{0.001},tabu_search,2,99.65331407147525,97.50283768444949,2.4971623155505114,0.24971623155505113,0,0.0,10,10,10,0.2992510000040056
10,8,0.2,3,{0.001},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.31276129999605473
10,8,0.2,3,{0.001},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.3593816000065999
10,8,0.2,3,{0.34},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06817729999602307
10,8,0.2,3,{0.34},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06909140000061598
10,8,0.2,3,{0.34},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06831109999620821
10,8,0.2,3,{0.34},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06559569999808446
10,8,0.2,3,{0.34},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06438969999726396
10,8,0.2,3,{0.5},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06150730000808835
10,8,0.2,3,{0.5},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06272430000535678
10,8,0.2,3,{0.5},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.070853299999726
10,8,0.2,3,{0.5},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.08800129999872297
10,8,0.2,3,{0.5},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07852519999141805
10,8,0.2,3,{0.8},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06504950000089593
10,8,0.2,3,{0.8},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06419699999969453
10,8,0.2,3,{0.8},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06914889998733997
10,8,0.2,3,{0.8},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07379999999830034
10,8,0.2,3,{0.8},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06883779999043327
10,8,0.2,3,{0.9},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07279180000477936
10,8,0.2,3,{0.9},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07108039999729954
10,8,0.2,3,{0.9},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06499089999124408
10,8,0.2,3,{0.9},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06636359999538399
10,8,0.2,3,{0.9},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.0686439999990398
10,8,0.2,5,{0.001},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.31269789999350905
10,8,0.2,5,{0.001},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.3167008000018541
10,8,0.2,5,{0.001},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.2973840999911772
10,8,0.2,5,{0.001},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.27540509999380447
10,8,0.2,5,{0.001},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.353225900005782
10,8,0.2,5,{0.34},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.08465859999705572
10,8,0.2,5,{0.34},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.0750180999893928
10,8,0.2,5,{0.34},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06516189999820199
10,8,0.2,5,{0.34},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06446949999372009
10,8,0.2,5,{0.34},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06621689999883529
10,8,0.2,5,{0.5},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.08269360000849701
10,8,0.2,5,{0.5},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.08862120000412688
10,8,0.2,5,{0.5},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06635140000435058
10,8,0.2,5,{0.5},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06123390000720974
10,8,0.2,5,{0.5},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07513109999126755
10,8,0.2,5,{0.8},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07298540000920184
10,8,0.2,5,{0.8},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07185549999121577
10,8,0.2,5,{0.8},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06778329999360722
10,8,0.2,5,{0.8},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06654949999938253
10,8,0.2,5,{0.8},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06162040001072455
10,8,0.2,5,{0.9},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06585440000344533
10,8,0.2,5,{0.9},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06428560000495054
10,8,0.2,5,{0.9},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.0614342999906512
10,8,0.2,5,{0.9},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.061260000002221204
10,8,0.2,5,{0.9},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06679120000626426
10,8,0.4,0.001,{0.001},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.30262600000423845
10,8,0.4,0.001,{0.001},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.3309352000069339
10,8,0.4,0.001,{0.001},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.35618680001061875
10,8,0.4,0.001,{0.001},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.2903892000031192
10,8,0.4,0.001,{0.001},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.28259780000371393
10,8,0.4,0.001,{0.34},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06410659999528434
10,8,0.4,0.001,{0.34},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06357529999513645
10,8,0.4,0.001,{0.34},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06967230000009295
10,8,0.4,0.001,{0.34},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.08795790000294801
10,8,0.4,0.001,{0.34},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.08186590000696015
10,8,0.4,0.001,{0.5},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07572950000758283
10,8,0.4,0.001,{0.5},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.0681066999968607
10,8,0.4,0.001,{0.5},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.05975179999950342
10,8,0.4,0.001,{0.5},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06996530000469647
10,8,0.4,0.001,{0.5},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07420740000088699
10,8,0.4,0.001,{0.8},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07025650001014583
10,8,0.4,0.001,{0.8},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06263909999688622
10,8,0.4,0.001,{0.8},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06414180000138003
10,8,0.4,0.001,{0.8},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.0639835000038147
10,8,0.4,0.001,{0.8},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06546520000847522
10,8,0.4,0.001,{0.9},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06665559999237303
10,8,0.4,0.001,{0.9},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06434810000064317
10,8,0.4,0.001,{0.9},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06512699999439064
10,8,0.4,0.001,{0.9},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.11132140000700019
10,8,0.4,0.001,{0.9},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06713869998930022
10,8,0.4,0.1,{0.001},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.29857900000934023
10,8,0.4,0.1,{0.001},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.2756137999967905
10,8,0.4,0.1,{0.001},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.28496679999807384
10,8,0.4,0.1,{0.001},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.27169639999920037
10,8,0.4,0.1,{0.001},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.2777957999933278
10,8,0.4,0.1,{0.34},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06977600000391249
10,8,0.4,0.1,{0.34},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06933820000267588
10,8,0.4,0.1,{0.34},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.090581900003599
10,8,0.4,0.1,{0.34},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07196110000950284
10,8,0.4,0.1,{0.34},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06817300000693649
10,8,0.4,0.1,{0.5},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07169190001150128
10,8,0.4,0.1,{0.5},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06260660001134966
10,8,0.4,0.1,{0.5},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.08739829999103677
10,8,0.4,0.1,{0.5},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.08917159998964053
10,8,0.4,0.1,{0.5},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.12474800000200048
10,8,0.4,0.1,{0.8},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06619189999764785
10,8,0.4,0.1,{0.8},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06374100000539329
10,8,0.4,0.1,{0.8},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06689669999468606
10,8,0.4,0.1,{0.8},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06792390000191517
10,8,0.4,0.1,{0.8},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.062151099991751835
10,8,0.4,0.1,{0.9},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06854560000647325
10,8,0.4,0.1,{0.9},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06777139999030624
10,8,0.4,0.1,{0.9},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07125770000857301
10,8,0.4,0.1,{0.9},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07447880000108853
10,8,0.4,0.1,{0.9},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.06325219999416731
10,8,0.4,0.3,{0.001},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.27244559999962803
10,8,0.4,0.3,{0.001},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.2672706000012113
10,8,0.4,0.3,{0.001},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.26947490000748076
10,8,0.4,0.3,{0.001},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.3075085000018589
10,8,0.4,0.3,{0.001},tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.28101829999650363
10,8,0.4,0.3,{0.34},tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.07016870001098141
10,8,0.4,0.3,{0.34},tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.0637711000017589
10,8,0.4,0.3,{0.34},tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.08264930000586901
10,8,0.4,0.3,{0.34},tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.08589810000557918
